transaction_id,transaction_key,customer_key,currency_key,category_key,date_key,transaction_timestamp,transaction_amount_eur,current_exchange_rate,is_high_value_transaction
47671,9093,801,1,1,27,2020-01-27 05:07:00,137.8,1.0,0
115831,9097,683,3,2,27,2020-01-27 05:18:00,5.37,0.08787,0
24651,9099,1039,2,1,27,2020-01-27 05:25:00,8.92,0.09496,0
71682,9103,624,1,3,27,2020-01-27 05:41:00,200.23,1.0,0
41149,9107,995,1,1,27,2020-01-27 05:52:00,112.27,1.0,0
44213,9119,65,1,3,27,2020-01-27 06:32:00,80.95,1.0,0
109842,9126,665,2,2,27,2020-01-27 06:48:00,9.34,0.09496,0
73281,9129,725,3,3,27,2020-01-27 06:54:00,7.91,0.08787,0
52893,9131,320,3,3,27,2020-01-27 07:00:00,7.38,0.08787,0
70204,9132,488,1,1,27,2020-01-27 07:03:00,178.04,1.0,0
5274,9135,379,3,2,27,2020-01-27 07:22:00,9.74,0.08787,0
25864,9136,81,1,1,27,2020-01-27 07:24:00,71.68,1.0,0
11940,9159,1090,1,1,27,2020-01-27 08:45:00,157.1,1.0,0
118864,9165,128,2,1,27,2020-01-27 09:08:00,13.46,0.09496,0
6963,9175,31,1,3,27,2020-01-27 09:57:00,132.6,1.0,0
47560,9176,114,1,2,27,2020-01-27 10:15:00,22.69,1.0,0
55047,9177,1029,1,3,27,2020-01-27 10:19:00,55.82,1.0,0
46021,9179,989,1,1,27,2020-01-27 10:29:00,79.55,1.0,0
46626,9187,902,1,3,27,2020-01-27 11:00:00,99.9,1.0,0
61724,9193,131,1,1,27,2020-01-27 11:25:00,105.39,1.0,0
89920,9198,226,1,1,27,2020-01-27 11:35:00,92.96,1.0,0
55757,9237,526,1,2,27,2020-01-27 14:06:00,161.22,1.0,0
70096,9259,458,1,1,27,2020-01-27 15:33:00,84.84,1.0,0
108232,9274,333,1,2,27,2020-01-27 17:07:00,116.05,1.0,0
90240,9276,245,1,3,27,2020-01-27 17:18:00,121.71,1.0,0
49836,9277,786,3,2,27,2020-01-27 17:29:00,7.0,0.08787,0
69218,9280,983,1,3,27,2020-01-27 17:45:00,86.2,1.0,0
116107,9287,620,2,1,27,2020-01-27 18:35:00,15.04,0.09496,0
58393,9288,578,1,2,27,2020-01-27 18:39:00,55.88,1.0,0
66862,9294,27,1,3,27,2020-01-27 19:05:00,140.9,1.0,0
55984,9297,134,1,1,27,2020-01-27 19:22:00,125.24,1.0,0
71133,9302,889,2,1,27,2020-01-27 19:35:00,9.8,0.09496,0
365,9304,430,3,1,27,2020-01-27 19:41:00,5.78,0.08787,0
1082,9311,688,1,1,27,2020-01-27 20:23:00,90.58,1.0,0
27200,9330,213,3,3,27,2020-01-27 21:26:00,12.57,0.08787,0
115609,9335,201,3,1,27,2020-01-27 21:38:00,9.19,0.08787,0
35731,9343,328,2,1,27,2020-01-27 22:12:00,9.99,0.09496,0
52435,9344,413,1,1,27,2020-01-27 22:16:00,97.38,1.0,0
86795,9346,986,3,3,27,2020-01-27 22:18:00,10.61,0.08787,0
24827,9348,394,3,1,27,2020-01-27 22:26:00,6.92,0.08787,0
64323,9352,246,2,2,27,2020-01-27 22:59:00,8.27,0.09496,0
76305,9355,4,2,3,27,2020-01-27 23:08:00,7.24,0.09496,0
13420,9356,529,3,2,27,2020-01-27 23:16:00,0.43,0.08787,0
110483,9360,268,3,3,27,2020-01-27 23:24:00,2.45,0.08787,0
119134,9361,37,1,2,27,2020-01-27 23:35:00,130.33,1.0,0
31332,9365,314,3,1,27,2020-01-27 23:50:00,8.62,0.08787,0
18774,9366,825,1,1,27,2020-01-27 23:51:00,189.18,1.0,0
46310,9373,866,1,2,28,2020-01-28 00:26:00,1.15,1.0,0
16224,9377,856,1,3,28,2020-01-28 01:13:00,134.63,1.0,0
58988,9378,775,2,2,28,2020-01-28 01:26:00,7.68,0.09496,0
95665,9380,9,2,2,28,2020-01-28 01:35:00,15.87,0.09496,0
104326,9384,562,1,3,28,2020-01-28 01:45:00,109.51,1.0,0
79763,9386,841,3,1,28,2020-01-28 01:49:00,5.08,0.08787,0
80315,9394,895,2,3,28,2020-01-28 02:04:00,12.64,0.09496,0
35104,9397,794,1,2,28,2020-01-28 02:31:00,93.82,1.0,0
44515,9399,277,3,2,28,2020-01-28 02:33:00,12.82,0.08787,0
96861,9402,540,3,1,28,2020-01-28 03:07:00,3.66,0.08787,0
44318,9405,1090,1,1,28,2020-01-28 03:15:00,104.53,1.0,0
40243,9409,882,2,3,28,2020-01-28 03:34:00,6.1,0.09496,0
10485,9415,773,1,1,28,2020-01-28 03:56:00,103.39,1.0,0
52190,9420,232,3,1,28,2020-01-28 04:28:00,3.4,0.08787,0
95394,9430,1011,1,2,28,2020-01-28 05:01:00,44.39,1.0,0
12196,9434,82,1,3,28,2020-01-28 05:23:00,71.82,1.0,0
98259,9437,431,1,1,28,2020-01-28 05:28:00,61.63,1.0,0
77867,9438,157,1,1,28,2020-01-28 05:32:00,97.19,1.0,0
59644,9440,474,1,1,28,2020-01-28 06:00:00,157.97,1.0,0
107998,9441,952,1,3,28,2020-01-28 06:07:00,72.37,1.0,0
96478,9445,642,1,1,28,2020-01-28 06:18:00,125.51,1.0,0
61438,9446,952,2,3,28,2020-01-28 06:24:00,17.48,0.09496,0
20717,9451,1037,2,2,28,2020-01-28 06:39:00,9.67,0.09496,0
12541,9453,406,3,2,28,2020-01-28 06:44:00,1.78,0.08787,0
27691,9457,963,1,2,28,2020-01-28 06:59:00,78.56,1.0,0
68969,9461,1045,1,2,28,2020-01-28 07:25:00,181.85,1.0,0
3902,9462,1012,1,1,28,2020-01-28 07:43:00,117.63,1.0,0
72114,9463,748,1,3,28,2020-01-28 07:50:00,89.36,1.0,0
50107,9468,232,3,2,28,2020-01-28 08:08:00,1.75,0.08787,0
10216,9485,56,1,2,28,2020-01-28 09:07:00,79.41,1.0,0
14734,9488,793,3,2,28,2020-01-28 09:17:00,12.92,0.08787,0
106169,9489,534,1,2,28,2020-01-28 09:20:00,17.94,1.0,0
44743,9491,448,3,2,28,2020-01-28 09:21:00,13.55,0.08787,0
99919,9508,912,1,2,28,2020-01-28 10:26:00,68.91,1.0,0
16272,9517,908,3,3,28,2020-01-28 11:01:00,6.73,0.08787,0
37421,9518,339,1,2,28,2020-01-28 11:03:00,138.49,1.0,0
26411,9523,649,3,3,28,2020-01-28 11:15:00,6.6,0.08787,0
21890,9525,84,1,2,28,2020-01-28 11:20:00,89.82,1.0,0
103542,9531,63,1,2,28,2020-01-28 11:40:00,174.53,1.0,0
34958,9533,752,2,3,28,2020-01-28 11:49:00,14.03,0.09496,0
82162,9534,357,3,1,28,2020-01-28 11:51:00,2.27,0.08787,0
23251,9536,915,1,3,28,2020-01-28 11:58:00,37.08,1.0,0
47319,9540,129,1,2,28,2020-01-28 12:10:00,109.2,1.0,0
81409,9541,354,2,1,28,2020-01-28 12:11:00,10.82,0.09496,0
30202,9543,703,1,3,28,2020-01-28 12:21:00,204.06,1.0,0
57112,9544,768,1,2,28,2020-01-28 12:24:00,48.48,1.0,0
44030,9551,666,3,3,28,2020-01-28 12:33:00,13.4,0.08787,0
116584,9552,286,1,3,28,2020-01-28 12:35:00,122.86,1.0,0
91237,9555,308,1,2,28,2020-01-28 12:37:00,55.25,1.0,0
17689,9570,736,1,3,28,2020-01-28 13:44:00,13.89,1.0,0
96986,9572,118,1,1,28,2020-01-28 13:56:00,146.19,1.0,0
11092,9584,46,3,3,28,2020-01-28 14:33:00,11.12,0.08787,0
21717,9590,138,2,2,28,2020-01-28 14:56:00,5.23,0.09496,0
105240,9594,728,2,1,28,2020-01-28 15:16:00,6.14,0.09496,0
111717,9600,218,2,3,28,2020-01-28 15:53:00,11.16,0.09496,0
48361,9606,1007,1,2,28,2020-01-28 16:30:00,152.08,1.0,0
50079,9609,986,3,2,28,2020-01-28 16:46:00,10.13,0.08787,0
89596,9612,676,1,2,28,2020-01-28 17:06:00,27.09,1.0,0
47176,9618,489,1,2,28,2020-01-28 17:30:00,22.09,1.0,0
26735,9623,824,1,3,28,2020-01-28 17:53:00,112.11,1.0,0
103905,9631,972,1,1,28,2020-01-28 18:37:00,119.35,1.0,0
72433,9634,887,1,2,28,2020-01-28 18:44:00,125.07,1.0,0
46062,9646,788,1,3,28,2020-01-28 20:05:00,52.9,1.0,0
30627,9655,726,1,3,28,2020-01-28 20:48:00,24.15,1.0,0
47015,9659,819,1,1,28,2020-01-28 21:06:00,74.46,1.0,0
34153,9661,757,1,2,28,2020-01-28 21:13:00,102.88,1.0,0
94637,9663,603,2,1,28,2020-01-28 21:16:00,4.41,0.09496,0
86389,9665,390,3,2,28,2020-01-28 21:19:00,3.16,0.08787,0
85346,9667,325,2,2,28,2020-01-28 21:28:00,6.63,0.09496,0
88537,9670,597,3,3,28,2020-01-28 21:35:00,9.73,0.08787,0
98493,9673,608,1,2,28,2020-01-28 21:42:00,115.33,1.0,0
108421,9676,1003,1,3,28,2020-01-28 21:50:00,119.77,1.0,0
98997,9677,1004,1,1,28,2020-01-28 21:55:00,57.0,1.0,0
102658,9678,704,1,1,28,2020-01-28 21:58:00,70.83,1.0,0
17464,9682,74,2,3,28,2020-01-28 22:18:00,10.45,0.09496,0
41279,9685,14,1,1,28,2020-01-28 22:27:00,184.07,1.0,0
7948,9688,135,1,1,28,2020-01-28 22:37:00,81.85,1.0,0
78362,9689,734,1,3,28,2020-01-28 22:42:00,100.39,1.0,0
98825,9690,92,1,1,28,2020-01-28 22:53:00,27.08,1.0,0
117388,9698,58,1,3,28,2020-01-28 23:38:00,78.41,1.0,0
96914,9700,490,1,1,28,2020-01-28 23:40:00,98.96,1.0,0
75885,9713,259,1,3,29,2020-01-29 00:38:00,46.28,1.0,0
90627,9717,602,1,2,29,2020-01-29 00:46:00,102.37,1.0,0
44265,9719,1065,3,1,29,2020-01-29 00:51:00,5.09,0.08787,0
86785,9721,614,3,2,29,2020-01-29 01:01:00,5.73,0.08787,0
32111,9730,329,3,2,29,2020-01-29 01:49:00,7.87,0.08787,0
76522,9734,906,3,3,29,2020-01-29 02:02:00,13.47,0.08787,0
36470,9735,200,1,1,29,2020-01-29 02:08:00,124.38,1.0,0
67455,9736,608,1,3,29,2020-01-29 02:11:00,138.01,1.0,0
51401,9738,1058,1,1,29,2020-01-29 02:21:00,93.01,1.0,0
96763,9739,159,3,2,29,2020-01-29 02:25:00,2.86,0.08787,0
41575,9742,609,2,2,29,2020-01-29 02:35:00,8.33,0.09496,0
84133,9745,986,1,2,29,2020-01-29 02:45:00,50.29,1.0,0
11294,9750,178,3,1,29,2020-01-29 03:01:00,0.57,0.08787,0
116026,9752,423,2,2,29,2020-01-29 03:07:00,6.16,0.09496,0
112138,9754,369,1,1,29,2020-01-29 03:10:00,63.24,1.0,0
79514,9756,626,2,2,29,2020-01-29 03:16:00,7.55,0.09496,0
60619,9757,84,3,2,29,2020-01-29 03:17:00,3.65,0.08787,0
38248,9776,350,2,3,29,2020-01-29 05:05:00,5.37,0.09496,0
25987,9792,78,3,1,29,2020-01-29 05:55:00,2.8,0.08787,0
3187,9794,447,1,1,29,2020-01-29 05:55:00,71.79,1.0,0
109564,9798,883,1,2,29,2020-01-29 06:08:00,123.13,1.0,0
83238,9801,580,2,1,29,2020-01-29 06:22:00,6.2,0.09496,0
6190,9807,779,3,3,29,2020-01-29 06:53:00,15.98,0.08787,0
87904,9810,657,1,1,29,2020-01-29 07:08:00,-16.51,1.0,0
90102,9827,542,2,2,29,2020-01-29 08:22:00,15.73,0.09496,0
10114,9829,119,1,1,29,2020-01-29 08:30:00,10.69,1.0,0
109770,9840,176,2,1,29,2020-01-29 09:18:00,10.61,0.09496,0
102230,9841,281,1,1,29,2020-01-29 09:20:00,41.76,1.0,0
94199,9846,393,1,3,29,2020-01-29 09:40:00,106.15,1.0,0
117962,9854,193,2,2,29,2020-01-29 10:39:00,7.01,0.09496,0
24657,9858,268,2,3,29,2020-01-29 11:08:00,10.92,0.09496,0
88701,9861,171,1,3,29,2020-01-29 11:41:00,66.25,1.0,0
18714,9865,1092,1,1,29,2020-01-29 11:49:00,87.35,1.0,0
55822,9869,594,2,1,29,2020-01-29 12:14:00,5.25,0.09496,0
102216,9882,504,1,3,29,2020-01-29 12:57:00,122.63,1.0,0
69942,9889,334,2,2,29,2020-01-29 13:11:00,14.06,0.09496,0
27316,9890,109,1,2,29,2020-01-29 13:11:00,107.12,1.0,0
23525,9893,244,1,2,29,2020-01-29 13:28:00,115.18,1.0,0
51625,9894,971,3,2,29,2020-01-29 13:35:00,7.63,0.08787,0
44392,9895,612,2,1,29,2020-01-29 13:36:00,5.63,0.09496,0
23291,9896,305,1,3,29,2020-01-29 13:43:00,33.54,1.0,0
90590,9898,876,3,2,29,2020-01-29 13:46:00,3.98,0.08787,0
112385,9900,1040,1,2,29,2020-01-29 13:48:00,136.08,1.0,0
14151,9901,903,1,1,29,2020-01-29 13:55:00,90.89,1.0,0
117469,9905,460,1,1,29,2020-01-29 14:18:00,115.5,1.0,0
64176,9910,726,2,1,29,2020-01-29 14:49:00,3.87,0.09496,0
92322,9915,821,3,2,29,2020-01-29 15:29:00,14.86,0.08787,0
55430,9929,719,2,1,29,2020-01-29 16:32:00,11.85,0.09496,0
49576,9930,850,2,3,29,2020-01-29 16:46:00,5.98,0.09496,0
116866,9933,953,2,1,29,2020-01-29 16:52:00,10.42,0.09496,0
51662,9947,484,2,1,29,2020-01-29 17:32:00,13.1,0.09496,0
424,9948,996,1,2,29,2020-01-29 17:41:00,128.17,1.0,0
42084,9950,333,2,1,29,2020-01-29 17:50:00,4.61,0.09496,0
74671,9959,1055,1,1,29,2020-01-29 18:31:00,57.58,1.0,0
63570,9960,299,3,2,29,2020-01-29 18:32:00,10.06,0.08787,0
81327,9973,847,2,3,29,2020-01-29 19:28:00,12.88,0.09496,0
57929,9974,255,1,3,29,2020-01-29 19:30:00,170.98,1.0,0
927,9975,793,1,3,29,2020-01-29 19:32:00,100.3,1.0,0
106563,9978,253,3,1,29,2020-01-29 19:38:00,4.47,0.08787,0
9825,9983,973,1,3,29,2020-01-29 19:56:00,119.4,1.0,0
43071,9984,858,2,1,29,2020-01-29 19:57:00,8.76,0.09496,0
97726,9985,737,1,1,29,2020-01-29 19:59:00,109.08,1.0,0
37735,9986,691,1,1,29,2020-01-29 19:59:00,93.09,1.0,0
22147,9996,773,3,1,29,2020-01-29 21:22:00,16.35,0.08787,0
64446,10000,707,1,2,29,2020-01-29 21:44:00,78.13,1.0,0
62317,10008,915,3,1,29,2020-01-29 22:22:00,10.9,0.08787,0
42836,10009,835,3,2,29,2020-01-29 22:29:00,12.74,0.08787,0
37512,10011,578,2,1,29,2020-01-29 22:31:00,6.94,0.09496,0
106581,10014,400,1,1,29,2020-01-29 22:45:00,58.16,1.0,0
89222,10016,1056,1,3,29,2020-01-29 22:55:00,99.45,1.0,0
40615,10019,687,3,1,29,2020-01-29 22:59:00,3.21,0.08787,0
46159,10024,398,1,3,29,2020-01-29 23:21:00,85.82,1.0,0
72711,10029,529,3,1,30,2020-01-30 00:01:00,6.03,0.08787,0
85385,10035,492,3,3,30,2020-01-30 00:15:00,7.21,0.08787,0
9651,10036,994,1,1,30,2020-01-30 00:21:00,87.48,1.0,0
104652,10038,145,1,2,30,2020-01-30 00:38:00,96.37,1.0,0
98872,10040,315,1,3,30,2020-01-30 00:58:00,93.73,1.0,0
101283,10045,709,3,1,30,2020-01-30 01:20:00,-0.71,0.08787,0
84651,10048,163,2,2,30,2020-01-30 01:29:00,14.4,0.09496,0
107387,10051,622,1,1,30,2020-01-30 01:35:00,54.07,1.0,0
30487,10053,767,1,3,30,2020-01-30 01:43:00,91.37,1.0,0
39512,10061,253,3,3,30,2020-01-30 02:12:00,15.49,0.08787,0
19766,10062,204,3,3,30,2020-01-30 02:16:00,11.86,0.08787,0
47263,10070,881,1,3,30,2020-01-30 02:53:00,16.06,1.0,0
7160,10076,893,1,2,30,2020-01-30 03:10:00,86.11,1.0,0
53950,10081,864,2,2,30,2020-01-30 03:30:00,12.42,0.09496,0
90481,10083,701,1,3,30,2020-01-30 03:39:00,56.2,1.0,0
15572,10086,932,3,3,30,2020-01-30 03:54:00,12.95,0.08787,0
71864,10088,626,1,1,30,2020-01-30 03:56:00,116.92,1.0,0
72052,10092,142,2,3,30,2020-01-30 04:19:00,9.34,0.09496,0
106968,10094,118,1,3,30,2020-01-30 04:35:00,126.99,1.0,0
109437,10112,798,2,1,30,2020-01-30 06:01:00,6.47,0.09496,0
82883,10114,468,1,3,30,2020-01-30 06:12:00,54.82,1.0,0
109310,10117,472,1,2,30,2020-01-30 06:22:00,173.94,1.0,0
103885,10119,571,1,2,30,2020-01-30 06:28:00,10.91,1.0,0
93898,10124,283,1,3,30,2020-01-30 06:38:00,37.38,1.0,0
42674,10125,512,1,2,30,2020-01-30 06:40:00,100.08,1.0,0
107913,10128,599,2,3,30,2020-01-30 06:54:00,16.57,0.09496,0
109840,10135,1036,2,2,30,2020-01-30 07:17:00,13.21,0.09496,0
65654,10142,626,1,1,30,2020-01-30 07:31:00,107.44,1.0,0
389,10151,614,3,1,30,2020-01-30 08:20:00,9.24,0.08787,0
84015,10157,226,1,2,30,2020-01-30 09:00:00,89.1,1.0,0
59565,10158,434,2,3,30,2020-01-30 09:02:00,12.84,0.09496,0
4342,10184,584,1,2,30,2020-01-30 10:30:00,93.64,1.0,0
46386,10185,837,1,2,30,2020-01-30 10:32:00,154.8,1.0,0
96571,10189,749,2,1,30,2020-01-30 10:52:00,9.44,0.09496,0
62441,10192,893,1,1,30,2020-01-30 11:00:00,110.97,1.0,0
31418,10198,130,1,3,30,2020-01-30 11:48:00,66.56,1.0,0
17927,10200,883,3,1,30,2020-01-30 11:50:00,2.71,0.08787,0
38319,10221,218,1,1,30,2020-01-30 13:34:00,-0.87,1.0,0
49055,10232,280,1,3,30,2020-01-30 14:20:00,118.0,1.0,0
114575,10235,1085,2,3,30,2020-01-30 14:28:00,7.21,0.09496,0
69786,10238,858,1,2,30,2020-01-30 14:38:00,144.46,1.0,0
19039,10241,190,1,2,30,2020-01-30 14:46:00,33.69,1.0,0
91019,10248,483,1,3,30,2020-01-30 15:36:00,53.74,1.0,0
70216,10250,97,2,3,30,2020-01-30 15:41:00,1.96,0.09496,0
85765,10256,1082,1,2,30,2020-01-30 16:07:00,65.22,1.0,0
61581,10258,1052,1,1,30,2020-01-30 16:11:00,119.21,1.0,0
54692,10260,1003,1,3,30,2020-01-30 16:40:00,106.92,1.0,0
10730,10261,961,1,1,30,2020-01-30 16:45:00,95.34,1.0,0
11809,10263,752,1,3,30,2020-01-30 16:56:00,187.59,1.0,0
89188,10265,221,1,3,30,2020-01-30 17:04:00,144.37,1.0,0
96312,10273,315,1,1,30,2020-01-30 17:37:00,39.27,1.0,0
62345,10279,833,3,3,30,2020-01-30 18:03:00,0.25,0.08787,0
58612,10281,436,1,1,30,2020-01-30 18:11:00,-16.9,1.0,0
22982,10283,891,1,2,30,2020-01-30 18:28:00,135.05,1.0,0
5662,10285,306,1,3,30,2020-01-30 18:32:00,99.0,1.0,0
44791,10286,438,3,2,30,2020-01-30 18:36:00,8.51,0.08787,0
32297,10288,455,3,1,30,2020-01-30 18:44:00,7.61,0.08787,0
72524,10291,423,1,1,30,2020-01-30 18:54:00,77.72,1.0,0
65115,10292,334,3,3,30,2020-01-30 18:58:00,2.87,0.08787,0
70415,10297,264,1,3,30,2020-01-30 19:28:00,140.14,1.0,0
20653,10305,434,1,3,30,2020-01-30 19:53:00,103.3,1.0,0
118778,10307,442,1,3,30,2020-01-30 19:56:00,69.7,1.0,0
80817,10310,910,1,3,30,2020-01-30 20:14:00,79.23,1.0,0
112391,10312,520,2,3,30,2020-01-30 20:20:00,11.1,0.09496,0
70226,10316,296,1,2,30,2020-01-30 20:26:00,116.4,1.0,0
62709,10320,795,3,1,30,2020-01-30 20:41:00,6.69,0.08787,0
34884,10329,1063,1,2,30,2020-01-30 21:18:00,59.6,1.0,0
51063,10343,476,1,1,30,2020-01-30 21:52:00,145.53,1.0,0
47081,10348,891,2,2,30,2020-01-30 22:10:00,13.29,0.09496,0
57559,10358,715,3,3,30,2020-01-30 22:44:00,12.13,0.08787,0
18373,10367,996,1,3,30,2020-01-30 23:43:00,121.2,1.0,0
90852,10379,731,1,2,31,2020-01-31 00:26:00,31.03,1.0,0
87923,10384,254,3,2,31,2020-01-31 00:41:00,7.66,0.08787,0
45583,10386,439,1,2,31,2020-01-31 00:50:00,59.34,1.0,0
68828,10389,554,3,2,31,2020-01-31 01:04:00,5.81,0.08787,0
75354,10395,683,1,3,31,2020-01-31 01:28:00,112.16,1.0,0
24650,10398,73,1,2,31,2020-01-31 01:53:00,106.0,1.0,0
37251,10401,181,1,3,31,2020-01-31 01:59:00,188.1,1.0,0
25499,10402,925,1,1,31,2020-01-31 02:05:00,128.15,1.0,0
24097,10403,1092,1,1,31,2020-01-31 02:06:00,157.56,1.0,0
63321,10408,333,1,1,31,2020-01-31 02:24:00,82.93,1.0,0
35205,10416,1021,1,3,31,2020-01-31 03:00:00,157.71,1.0,0
83102,10417,336,3,2,31,2020-01-31 03:17:00,3.62,0.08787,0
28419,10431,122,1,1,31,2020-01-31 04:22:00,126.63,1.0,0
50577,10433,949,1,2,31,2020-01-31 04:24:00,58.92,1.0,0
11680,10435,950,1,2,31,2020-01-31 04:31:00,81.28,1.0,0
104117,10436,855,1,1,31,2020-01-31 04:31:00,111.04,1.0,0
49417,10439,10,3,3,31,2020-01-31 04:43:00,12.88,0.08787,0
44316,10441,1039,3,1,31,2020-01-31 04:52:00,12.91,0.08787,0
117175,10443,843,1,1,31,2020-01-31 05:06:00,135.92,1.0,0
77620,10446,105,1,1,31,2020-01-31 05:27:00,209.26,1.0,0
2636,10458,868,1,2,31,2020-01-31 05:58:00,44.2,1.0,0
71615,10461,731,2,3,31,2020-01-31 06:14:00,15.38,0.09496,0
102479,10464,255,3,2,31,2020-01-31 06:17:00,8.24,0.08787,0
34188,10466,1032,3,2,31,2020-01-31 06:34:00,5.19,0.08787,0
115253,10467,976,3,1,31,2020-01-31 06:37:00,0.57,0.08787,0
43149,10475,817,3,1,31,2020-01-31 07:10:00,9.22,0.08787,0
2040,10478,274,1,3,31,2020-01-31 07:28:00,111.44,1.0,0
95352,10488,568,1,1,31,2020-01-31 08:17:00,102.31,1.0,0
93056,10493,46,2,1,31,2020-01-31 08:52:00,13.51,0.09496,0
107619,10499,196,2,1,31,2020-01-31 09:16:00,5.29,0.09496,0
18078,10504,286,3,2,31,2020-01-31 09:33:00,2.12,0.08787,0
106937,10508,230,2,1,31,2020-01-31 09:48:00,5.81,0.09496,0
103657,10511,136,1,3,31,2020-01-31 09:54:00,135.76,1.0,0
90403,10513,76,1,2,31,2020-01-31 10:07:00,85.78,1.0,0
6043,10518,485,1,3,31,2020-01-31 10:19:00,94.78,1.0,0
11007,10523,448,1,3,31,2020-01-31 10:49:00,52.84,1.0,0
78379,10528,732,1,1,31,2020-01-31 10:58:00,81.12,1.0,0
75594,10530,30,2,1,31,2020-01-31 10:58:00,4.94,0.09496,0
3445,10536,770,1,1,31,2020-01-31 11:29:00,39.2,1.0,0
53455,10538,198,1,3,31,2020-01-31 11:42:00,89.27,1.0,0
78847,10542,485,1,1,31,2020-01-31 11:52:00,89.58,1.0,0
83679,10552,207,2,3,31,2020-01-31 12:42:00,14.55,0.09496,0
4142,10557,871,1,1,31,2020-01-31 13:03:00,88.35,1.0,0
29330,10559,897,1,3,31,2020-01-31 13:10:00,134.84,1.0,0
102239,10563,230,3,2,31,2020-01-31 13:48:00,14.18,0.08787,0
102329,10571,917,3,3,31,2020-01-31 14:11:00,17.04,0.08787,0
94381,10574,419,2,2,31,2020-01-31 14:24:00,10.1,0.09496,0
48086,10586,356,1,2,31,2020-01-31 15:02:00,103.86,1.0,0
60586,10589,681,1,1,31,2020-01-31 15:08:00,48.9,1.0,0
112482,10590,104,2,2,31,2020-01-31 15:15:00,8.42,0.09496,0
14863,10598,615,3,1,31,2020-01-31 15:55:00,5.89,0.08787,0
90680,10607,273,2,2,31,2020-01-31 16:29:00,8.55,0.09496,0
103900,10618,999,1,2,31,2020-01-31 17:32:00,99.02,1.0,0
3991,10621,362,1,2,31,2020-01-31 17:38:00,133.13,1.0,0
39016,10628,506,1,2,31,2020-01-31 18:14:00,118.4,1.0,0
90808,10634,848,1,3,31,2020-01-31 18:30:00,84.06,1.0,0
13235,10644,454,1,2,31,2020-01-31 18:54:00,74.0,1.0,0
39080,10646,464,2,1,31,2020-01-31 19:13:00,10.14,0.09496,0
85200,10647,460,3,2,31,2020-01-31 19:13:00,4.57,0.08787,0
6319,10661,507,1,1,31,2020-01-31 20:16:00,126.09,1.0,0
42329,10667,1009,2,1,31,2020-01-31 20:48:00,12.73,0.09496,0
114042,10668,1015,1,2,31,2020-01-31 20:48:00,140.41,1.0,0
60348,10677,737,1,2,31,2020-01-31 21:49:00,108.45,1.0,0
75189,10682,552,1,3,31,2020-01-31 22:39:00,133.58,1.0,0
78102,10684,213,3,2,31,2020-01-31 22:51:00,7.34,0.08787,0
21507,10686,287,1,3,31,2020-01-31 22:52:00,73.75,1.0,0
2563,10689,451,1,3,31,2020-01-31 23:09:00,42.39,1.0,0
12787,10690,724,2,1,31,2020-01-31 23:18:00,10.72,0.09496,0
55275,10695,28,2,1,31,2020-01-31 23:30:00,12.64,0.09496,0
78601,10704,41,1,1,31,2020-01-31 23:58:00,80.91,1.0,0
93940,10708,693,1,1,32,2020-02-01 00:21:00,118.24,1.0,0
59876,10714,750,3,1,32,2020-02-01 00:48:00,3.19,0.08787,0
8022,10716,250,1,3,32,2020-02-01 00:54:00,92.92,1.0,0
86409,10719,1092,2,2,32,2020-02-01 01:27:00,9.4,0.09496,0
113063,10720,642,2,3,32,2020-02-01 01:27:00,9.04,0.09496,0
56052,10723,932,1,1,32,2020-02-01 01:41:00,106.01,1.0,0
86741,10724,111,1,3,32,2020-02-01 01:55:00,203.18,1.0,0
45198,10729,640,1,3,32,2020-02-01 02:05:00,139.36,1.0,0
45104,10739,347,1,3,32,2020-02-01 02:37:00,142.85,1.0,0
8877,10745,672,1,3,32,2020-02-01 03:14:00,78.53,1.0,0
76499,10751,36,1,3,32,2020-02-01 03:32:00,166.05,1.0,0
83176,10762,251,1,3,32,2020-02-01 04:28:00,13.2,1.0,0
70852,10765,160,1,2,32,2020-02-01 04:42:00,99.58,1.0,0
90620,10768,1031,1,3,32,2020-02-01 05:15:00,59.52,1.0,0
18395,10770,297,1,2,32,2020-02-01 05:18:00,58.09,1.0,0
34064,10771,929,2,2,32,2020-02-01 05:19:00,7.25,0.09496,0
33339,10775,250,2,3,32,2020-02-01 05:45:00,9.66,0.09496,0
6899,10778,179,1,3,32,2020-02-01 05:54:00,197.8,1.0,0
2650,10796,803,2,3,32,2020-02-01 07:06:00,7.79,0.09496,0
37614,10802,649,1,3,32,2020-02-01 07:35:00,140.4,1.0,0
77101,10811,140,1,1,32,2020-02-01 08:06:00,84.41,1.0,0
32955,10814,473,2,3,32,2020-02-01 08:22:00,9.19,0.09496,0
96043,10832,632,3,3,32,2020-02-01 09:29:00,10.42,0.08787,0
18954,10833,991,1,1,32,2020-02-01 09:30:00,114.06,1.0,0
35496,10835,1093,2,3,32,2020-02-01 09:40:00,10.18,0.09496,0
68938,10841,639,1,1,32,2020-02-01 09:59:00,142.17,1.0,0
49586,10844,290,1,1,32,2020-02-01 10:09:00,116.09,1.0,0
13021,10847,73,3,2,32,2020-02-01 10:16:00,11.34,0.08787,0
115916,10849,1096,1,3,32,2020-02-01 10:23:00,110.22,1.0,0
1498,10852,1081,2,2,32,2020-02-01 10:32:00,7.71,0.09496,0
